match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount,boundary_percentage,strike_rate_consistency,avg_wicket_count,avg_economy,avg_maiden
8887864,Me Ss,33949,2275195.0:4003390.0:3737103.0:2275097.0:2669316.0:3901078.0:5419532.0:8117150.0:1829491.0:8539831.0:8539817.0,Ht Hs,33928,5843200.0:4223883.0:5367676.0:1611364.0:2161599.0:2340372.0:6249256.0:8497866.0:8193296.0:8514463.0:6722540.0:9071866.0,Me Ss,33949,Ht Hs,field,Me Ct Gd,Melbourne,19-01-2022,night match,Bg Bh Le,2021/22,440,1.3,33.33,156.1818182,0,0.86,1.948840927,0.985586822,1.173611111,0.666666667,0.899560445,0.917289683,0.859942849,0.971443966,0.792079208,1.277777778,0.843657817,0.989852964,0.98809394,1.2,1.003583096,1.014084507
9301991,Ud Ab Es,202,8688952.0:3743151.0:8250115.0:3323333.0:7412936.0:8463783.0:8375513.0:1604588.0:8426291.0:6116396.0:7412922.0,Hg Kg,146,2454416.0:1637341.0:3775141.0:2810772.0:2810793.0:280587.0:8174466.0:2704127.0:4434009.0:7482894.0:3218277.0,Hg Kg,146,Hg Kg,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,24-08-2022,night match,Ud Ab Es tr of On,2022,23736,3,0,144.8076923,1,2.294785902,1.973337156,187,23,16,118.0483333,24.58333333,30.86206717,1.187319885,14,1,7.573033708,1.085813953,1.623311457,2.277777778,0.995357302,0.971537002
8887885,Ae Ss,33914,2285051.0:4239038.0:2082499.0:3710090.0:1635773.0:5056134.0:8415854.0:5863290.0:55299.0:3890998.0:1684276.0,Sy Tr,33963,1749075.0:1506098.0:6718802.0:2335381.0:5788320.0:1612610.0:5497274.0:7572123.0:5509524.0:3497633.0:8193310.0,Ae Ss,33914,Ae Ss,bat,Me Ct Gd,Melbourne,23-01-2022,day match,Bg Bh Le,2021/22,440,0.888888889,33.33,163.1785714,0,0.719803922,1.84531706,0.936388509,0.791666667,0.641025641,0.81722041,1.035196211,0.962963252,1.01574593,1.078341014,1.129032258,1.082748948,0.95841923,0.871236706,0.797101449,0.876869325,0.987951807
9097297,Ls,23113,6878164.0:1884973.0:4167855.0:4887406.0:2653986.0:4172601.0:2658445.0:3872756.0:1616040.0:6646240.0:3851595.0,Wn Pe,23869,4876122.0:4164978.0:4880294.0:1837205.0:2294830.0:1858961.0:2204950.0:4239493.0:6640164.0:2659502.0:2218376.0,Wn Pe,23869,Wn Pe,field,St Gs Pk Pt Eh,Port Elizabeth,13-02-2022,day match,CA T0 Ce,2021/22,1224,4,0,150.4,1,0.858514851,2.441970021,1.041463415,1.275,1.6,1.396287594,1.479707252,1.564379432,1.032535885,2.733333333,1.428571429,2.00990099,1.074600108,1.310008546,1.321428571,1.016397819,1.0625
9702671,Be Ht,33921,1506098.0:1626526.0:5515922.0:2083409.0:7620269.0:6364588.0:2633196.0:7353828.0:7866039.0:4132295.0:5419546.0,Me Ss,33949,7960994.0:5406540.0:2286437.0:2275195.0:2275097.0:3901078.0:1482998.0:4533682.0:3507097.0:3200966.0:1829491.0,Be Ht,33921,Me Ss,field,Be Ct Gd Wa Be,Brisbane,07-12-2023,night match,Bg Bh Le,2023/24,1476,1.4,50,163.3571429,0,0.836981304,0.875511503,1.200411805,1.454545455,0.876404494,0.963379674,1.10040253,0.994636694,0.890039448,0.513157895,0.981818182,0.563600783,0.99047946,,0.990196078,0.972956731,1.037596154
9489402,Bm Px,46780,7694581.0:3651472.0:7672657.0:2827327.0:62432.0:8210789.0:1482249.0:1730658.0:3156033.0:1905847.0:8193310.0,Sn Be,46738,6718326.0:2653993.0:2076192.0:4170186.0:4504044.0:6249256.0:2658431.0:2022957.0:8845850.0:3252395.0:3214812.0,Sn Be,46738,Bm Px,bat,Te Re Bl Sn,Southampton,16-08-2023,night match,Te Hd Ms Cn,2023,8301,0.916666667,33.33,146.7,1,1.122979016,1.382581649,0.842077371,0.786956522,0.784313725,0.931219511,0.841264504,0.920017265,1.14941141,4.301886792,0.75,2.774193548,0.981389075,1.116229584,1.164948454,0.981327372,0.989347826
9085383,Le,8301,4873028.0:3218291.0:3643870.0:2658431.0:4887336.0:7651657.0:6081914.0:6003584.0:8845850.0:5528116.0:5554142.0,Ne,8917,6374878.0:2286472.0:2158869.0:2486896.0:4645304.0:2858904.0:3648203.0:3636821.0:164604.0:8040136.0:2082387.0,Le,8301,Le,bat,Ge Rd Lr,Leicester,01-07-2022,day/night match,Vy Bt,2022,1378,0.6,50,156.125,0,1.14,1.729923798,0.918821839,0.941558442,1.015384615,1.066066674,0.946402452,0.948232692,1.085745795,1.656441718,0.903846154,1.524451939,0.992890684,0.900948413,1.078651685,0.880008564,1.011347518
9438274,Id,216,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:4001962.0:7695666.0:3685100.0:7694588.0:2436426.0,Ze,76,387897.0:6625562.0:6572726.0:1627079.0:391103.0:3471761.0:7321194.0:4872902.0:4001934.0:5643700.0:2979486.0,Ze,76,Ze,field,He Ss Cb,Harare,12-01-2023,day match,Id tr of Ze,2022/23,1833,0.857142857,60,148.3,1,0.452902435,0.307243153,0.933584906,1.066666667,1.128205128,1.037393021,0.919947368,0.921828779,0.940781289,0.659163987,2.538461538,0.758375635,1.045865239,1.172649612,0.827160494,1.173065032,0.948453608
9484544,Le Qs,40606,9320597.0:3585350.0:4365465.0:4069666.0:4397693.0:2097017.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,Qa Gs,40592,1585457.0:8395764.0:2089079.0:290051.0:3364234.0:2437049.0:5744850.0:1594333.0:6399210.0:8106713.0:8106629.0,Le Qs,40606,Qa Gs,field,Nl Sm Ki,Karachi,21-02-2023,night match,Pn Sr Le,2022/23,3422,0.857142857,50,172.5,0,1.194769817,2.167801047,0.922151451,0.719745223,0.679012346,0.945679105,1.01571015,0.917868396,1.026467904,1.344262295,1.342857143,1.343873518,0.98351446,0.792404773,1.320987654,0.937745687,1.041629848
9097073,Ud Ab Es,202,8688952.0:3743151.0:8250115.0:6823046.0:8463783.0:1604588.0:8375513.0:2154669.0:1718443.0:2691688.0:8426291.0,Nl,237,5563004.0:7409611.0:7634388.0:5562962.0:4908532.0:1633813.0:6722540.0:8296644.0:7507387.0:4761966.0:7409569.0,Ud Ab Es,202,Ud Ab Es,bat,Al At Ct Gd On Ct My Tf 1,Al Amarat,22-02-2022,day match,Ud Ab Es tr of On,2021/22,23736,3,100,141.1666667,0,1.065789474,0.307616708,1.628787879,1.714285714,2.5,0.958189163,1.487719298,2.22713006,1.029194837,1.759259259,0.517241379,1.431818182,1.078063901,2.063952892,0.722222222,1.209467697,1.034482759
9272409,Ae Ss,33914,4239038.0:5469008.0:2286472.0:3681957.0:387778.0:8415854.0:4992378.0:5554254.0:6718844.0:5863290.0:55299.0,Sy Tr,33963,1749075.0:7572123.0:2231928.0:6718802.0:2335381.0:5788320.0:7534652.0:5509524.0:3497633.0:6521234.0:6819238.0,Ae Ss,33914,Ae Ss,bat,Sy Sd Sm,Sydney,16-12-2022,night match,Bg Bh Le,2022/23,20782,0.529411765,50,159.5,0,0.719803922,0.90533385,1.005598321,0.873626374,0.755319149,0.837835123,0.779528021,0.781293276,1.020005335,1.105990783,1.09375,1.104895105,0.977818915,0.803010851,1.03030303,1.059690165,1.011371237
9128573,Rn Rs,30428,2162782.0:7833195.0:2981614.0:4690188.0:7556051.0:2789086.0:184960.0:1945397.0:6347494.0:6420126.0:3011735.0,Di Cs,30421,7491189.0:1539236.0:4497688.0:6521080.0:6511336.0:3882850.0:3326980.0:5742470.0:3914658.0:2316327.0:6598528.0,Rn Rs,30428,Di Cs,field,We Sm Mi,Mumbai,22-04-2022,night match,In Pr Le,2022,5004,1.307692308,50,167.7666667,0,1,1.393101375,1.190265487,1.278409091,1.034482759,1.06907738,1.154316281,1.138953206,1.018197574,1.554347826,0.407894737,1.147196262,0.992962612,0.94986339,1.158415842,1.009315748,1.00044341
9433528,Le,8182,4685568.0:2162782.0:2450895.0:82228.0:2672214.0:2827327.0:8055417.0:1837205.0:4425224.0:4012203.0:7068858.0,Ne,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3636821.0:3216569.0:2082387.0:8040136.0,Le,8182,Ne,field,Cy Gd Nn,Northampton,16-06-2023,day/night match,Vy Bt,2023,1637,1.636363636,50,171.8333333,0,1,0.866375546,1.454935622,1.276243094,1.528571429,1.024543647,1.29664846,1.212078893,1.017803342,1.042944785,1.34375,1.10534846,0.973921974,,0.788235294,0.974065875,0.997474747
9085236,Ex,7258,3200973.0:6065548.0:5406064.0:4489974.0:6364588.0:1499868.0:5788320.0:3030733.0:6258734.0:7688848.0:5404440.0,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:5509524.0:4489708.0:7672874.0:6341530.0:1907352.0:8072861.0,Ex,7258,Mx,field,Ls Ln,London,23-06-2022,day/night match,Vy Bt,2022,83,0.9,66.67,145.8333333,0,1.583764642,2.027448071,1.143946616,0.973154362,1.833333333,0.958059855,0.957489734,0.827833754,1.012474012,1,1.583333333,1.126126126,1.017506169,1.261038031,1.36,1.007073194,1.030769231
9592484,Gt Ts,48341,1958683.0:7491224.0:8059029.0:4377610.0:5554254.0:3339160.0:2252452.0:2966879.0:3759846.0:8277716.0:3373285.0:6496482.0,Ci Sr Ks,30414,7422673.0:2653993.0:5001170.0:1945425.0:232000.0:196580.0:1642738.0:62432.0:3130840.0:5757884.0:7968225.0:8363578.0,Ci Sr Ks,30414,Ci Sr Ks,field,Na Mi Sm Ad,Ahmedabad,28-05-2023,night match,In Pr Le,2023,5893,0.833333333,50,165.6666667,1,1.122979016,1.578324413,1.001893043,1.02892562,0.9375,0.948899186,0.999673048,1.060068739,0.909240536,0.631436314,1.196428571,0.683347006,0.993491528,0.90489095,1.170212766,0.970040873,1.01
9516597,Lw Sr Gs,48334,2954769.0:2436405.0:8058903.0:2275097.0:4230127.0:3479860.0:3299407.0:5554142.0:8228100.0:4859490.0:7491385.0:217762.0,Pb Ks,30407,8127181.0:197658.0:7881719.0:2097017.0:2827327.0:4640824.0:5053082.0:5038046.0:7453697.0:3851518.0:7881845.0:9009244.0,Lw Sr Gs,48334,Pb Ks,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,28-04-2023,night match,In Pr Le,2023,7118,1.777777778,0,173.375,0,1.280196078,1.961060095,1.167955025,1.277777778,0.905982906,0.861848294,0.979389776,1.204771237,1.0133116,1.132275132,0.675,1.075734158,1.00957791,1.096477422,1.530120482,0.948724025,0.972644377
9433444,Sy,9876,6282856.0:1798705.0:4640824.0:3573723.0:3851658.0:2790675.0:7672657.0:1613919.0:2022957.0:4433120.0:8853438.0,Sx,9967,7753017.0:8621143.0:4215098.0:74087.0:6460614.0:3622856.0:8820503.0:3997727.0:5497274.0:3214812.0:8006676.0,Sy,9876,Sx,field,Cy Gd He,Brighton,09-06-2023,night match,Vy Bt,2023,797,4,33.33,165.7916667,0,1.966181941,2.140921409,1.694475761,1.97826087,3.212121212,1.276858385,1.313948498,1.251499917,1.193778539,2.905172414,1.131147541,2.444680851,1.048493396,1.422738086,1.197802198,0.908273325,1.014076246
9084781,Sx,9967,7869987.0:164233.0:4215098.0:74087.0:4411231.0:4504044.0:6311612.0:6347494.0:3214812.0:8820517.0:1471994.0,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:334963.0:2535420.0:5288226.0:2752966.0:2850868.0:7664943.0,Sx,9967,St,field,Te Cr As Cy Gd Tn,Taunton,01-06-2022,day/night match,Vy Bt,2022,1042,1,0,169.3125,0,0.730677391,0.783491344,0.694034259,0.688118812,0.611764706,0.970527311,1.049165372,1.117948256,0.894322195,0.304093567,0.76119403,0.398763524,0.977661563,0.985153998,0.925531915,1.059567436,0.980036774
9407698,Ds Sr Gs,48936,2436405.0:4887336.0:2654014.0:3057312.0:2740408.0:1556253.0:2294823.0:1874081.0:2625895.0:3062079.0:3231437.0,Pa Cs,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4888414.0:1711492.0:3373866.0:3747764.0,Pa Cs,48929,Ds Sr Gs,bat,Kd Dn,Durban,20-01-2023,day/night match,S0,2022/23,2127,0.538461538,0,145.4,1,0.753657455,1.324196597,0.939475454,0.634615385,1.191780822,0.912287391,0.834310924,0.853635702,1.003134796,1.105263158,0.952380952,1.064102564,1.001352837,0.998599188,1.380434783,0.968061219,0.95896108
9388406,Oo,18360,2319638.0:9103996.0:4172706.0:4950252.0:2666705.0:7918280.0:8444855.0:7213856.0:4359417.0:7907479.0:4195827.0,Ad,17583,1945390.0:4502392.0:3069954.0:3935854.0:8144184.0:4949776.0:3913440.0:8354835.0:5560190.0:3456424.0:7878765.0,Oo,18360,Ad,field,Jn Ds Ol Qn,Queenstown,29-12-2022,day match,Sr Sh,2022/23,11584,0.307692308,0,140.6666667,0,0.185590515,0.277830637,0.360613811,0.474358974,0.267605634,1.010026144,0.75093665,0.879511073,0.880575946,0.101351351,0.625,0.167322835,1.003933538,1.092325773,0.611940299,1.06955068,1.00698174
9587024,St La Ks,36112,1626526.0:2331475.0:391103.0:9398906.0:7459647.0:2097017.0:2742837.0:8464343.0:4068133.0:4690230.0:8339701.0,Bs Rs,36070,3462080.0:2436405.0:7550857.0:1798705.0:5742470.0:2740408.0:7761823.0:8931579.0:334963.0:6399210.0:6347494.0,St La Ks,36112,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,02-09-2023,night match,Cn Pr Le,2023,1406,0.818181818,40,158.6666667,0,0.781130342,1.273115915,1.117692907,0.980519481,0.774509804,0.966650429,1.281032562,0.860350572,1.136589188,1.835497835,0.450980392,1.657861635,0.96933273,0.800144967,0.875,0.937271608,1.001787488
9085264,He,7727,4223883.0:2076192.0:8271913.0:2020332.0:5241564.0:3162487.0:8822729.0:1482998.0:5788418.0:2173688.0:5652758.0,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6005824.0:2535420.0:6320362.0:5288226.0:334963.0:55299.0:74367.0,He,7727,St,field,Te Cr As Cy Gd Tn,Taunton,23-06-2022,night match,Vy Bt,2022,1042,0.818181818,25,173.9166667,0,0.802706061,1.511823556,1.057756884,0.839572193,1.169014085,1.026984717,1.017180008,1.028652997,0.986580784,1.101123596,0.341772152,0.927745665,0.975962617,1.121534291,1.06097561,0.960263123,1.031384505
9097437,Bd,22497,4239773.0:1941743.0:4172972.0:6624582.0:3845029.0:6624470.0:2625895.0:2753036.0:4175772.0:4874092.0:3062555.0,Ts,23750,2654014.0:3406717.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2654028.0:2659222.0,Bd,22497,Bd,bat,St Gs Pk Pt Eh,Port Elizabeth,27-02-2022,day match,CA T0 Ce,2021/22,1224,0.666666667,0,142.4666667,0,0.605881484,0.472120943,0.447552448,0.516129032,0.655172414,1.048257554,1.062956398,1.180151041,0.988432268,0.967213115,0.529411765,0.848605578,1.032237647,1.084121847,0.727272727,1.027164044,0.93715847
9849713,Na,1224,7629537.0:2823260.0:8985094.0:8111333.0:8001993.0:8964619.0:8936458.0:4462695.0:8001986.0:8001972.0:8088695.0,Ua,251,3719197.0:8059372.0:1634709.0:7906968.0:8246440.0:5120674.0:6496776.0:8964843.0:2943457.0:8059379.0:2943443.0,Ua,251,Na,bat,Ud Ct Cb Gd Wk,Windhoek,27-11-2023,day match,Ua tr of Na,2023/24,11885,0.5,0,127.5,1,0.011532695,0.000586751,0.00462963,0.043478261,0.111111111,0.007794182,0.040540541,0.046779244,0.784902802,0.057034221,0.217391304,0.080906149,0.653050398,0.016946791,0.014285714,0.141242938,0.911764706
9290910,Bh,188,6930580.0:2662491.0:393014.0:392216.0:6551978.0:392188.0:3850944.0:5831622.0:4403503.0:3769555.0:2316327.0,An,293,5554212.0:6818622.0:6450576.0:181404.0:3668356.0:5554282.0:5554254.0:5736016.0:5554142.0:6818776.0:6819238.0,An,293,Bh,bat,Sh Ct Sm,Sharjah,30-08-2022,night match,An tr of Ud Ab Es,2022,5949,0.571428571,100,135.9333333,1,0.439803922,0.82434818,1.609183673,1.212765957,0.92,0.859347119,1.062253434,0.903224314,0.855665364,0.468235294,2.19047619,0.523158694,0.971338841,0.951723357,0.864583333,1.029702512,0.997896066
9433304,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:8055417.0:4425224.0:4012203.0:387778.0:8821616.0:7068858.0,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:130437.0:5516720.0:125915.0:6019306.0:4420828.0:7507303.0:74367.0,Ne,8987,Le,bat,Tt Be Nm,Nottingham,04-06-2023,day match,Vy Bt,2023,251,1.384615385,66.67,155.4,1,1.583764642,0.357857722,1.146822949,1.232954545,1.145833333,0.989009509,1.313824128,1.197941561,0.956409595,0.693877551,1.518518519,0.799525504,0.953482486,,0.633663366,1.065013759,1.012253063
9352363,Nw Zd,48,6718326.0:2653993.0:4381761.0:5764576.0:3069954.0:2672214.0:3519011.0:4381733.0:3913475.0:1626561.0:3546297.0,Ed,20,2082044.0:6282856.0:1655436.0:6381962.0:2162782.0:62432.0:2827327.0:2022957.0:4012203.0:7276380.0:1711492.0,Nw Zd,48,Nw Zd,bat,En Bm,Birmingham,03-09-2023,day match,Nw Zd tr of Ed,2023,1161,0.666666667,33.33,160,0,0.704128124,0.630568395,0.894439208,0.764258555,0.755395683,0.925634157,0.76466377,0.75957341,1.046742503,1.189035917,0.654205607,1.125485841,0.9768171,,0.926829268,1.044743751,1.007132317
8887787,Sy Ss,33956,7869987.0:7620283.0:4002340.0:41740.0:34061.0:6460614.0:2790675.0:8146998.0:4756982.0:1506077.0:8355808.0,Me Rs,33942,37351.0:8176356.0:46794.0:2336473.0:7534687.0:5406540.0:7537067.0:2286388.0:1905847.0:1906708.0:4985546.0,Sy Ss,33956,Sy Ss,bat,GA Sm Sh Gg Va,Geelong,11-01-2022,night match,Bg Bh Le,2021/22,3961,0.8,0,128.5,0,1.651390789,2.306524354,0.836664369,0.904411765,0.779411765,1.073507104,0.867374005,0.974959745,1.215047022,8.5,1.777777778,5.397435897,0.99455144,1.130882773,1.642857143,0.939245918,0.992143659
9097255,Ts,23750,2667223.0:2654014.0:4888218.0:3406717.0:4159644.0:3057312.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Bd,22497,4239773.0:1941743.0:4172972.0:6624582.0:2625895.0:1556253.0:3845029.0:2753036.0:3062555.0:4175772.0:4243630.0,Ts,23750,Bd,field,St Gs Pk Pt Eh,Port Elizabeth,09-02-2022,day match,CA T0 Ce,2021/22,1224,2,0,142.5,0,41,1.959106529,2.025380711,1.913043478,1.315789474,0.897681906,0.837540915,0.890278451,1.01929881,2.066666667,1.4,1.8,0.979132405,0.888525336,1.909090909,1.097463509,1.027777778
9516758,Ci Sr Ks,30414,7422673.0:2653993.0:1945425.0:232000.0:5001170.0:62432.0:1642738.0:196580.0:3130840.0:5757884.0:7968225.0:8363578.0,Ka Kt Rs,30400,2089079.0:6818622.0:5959834.0:4231702.0:5061748.0:1934099.0:3326980.0:1613919.0:8465057.0:9188528.0:7758638.0:9455557.0,Ka Kt Rs,30400,Ci Sr Ks,bat,MA Cm Sm Ck Ci,Chennai,14-05-2023,night match,In Pr Le,2023,2050,1.133333333,75,159.7916667,1,1.162790698,0.616668186,1.305309735,1.203045685,0.839694656,1.045201911,1.059172695,0.983472145,1.005562579,1.103585657,0.666666667,1.023887079,0.971200829,1.002287179,0.796116505,0.961610589,0.939473684
9185399,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:5972868.0:210328.0:8117990.0:2733380.0:5490666.0:2018001.0:6586824.0,Lw Sr Gs,48334,2654014.0:2954769.0:3730005.0:3479860.0:2275097.0:3023320.0:3299407.0:3865077.0:7924048.0:4859490.0:8228100.0,Rl Cs Be,30393,Lw Sr Gs,field,En Gs Ka,Kolkata,25-05-2022,night match,In Pr Le,2022,2057,0.739130435,0,154.15,0,0.717777778,0.733203213,0.97210791,0.981060606,0.755905512,1.058115939,0.997018096,0.956094282,1.061452514,1.317073171,2.185185185,1.402930403,0.978524987,1.013168359,0.846153846,0.981057746,0.994708995
9327492,Ka,195,3313659.0:7753696.0:1872198.0:2436125.0:2158939.0:2159618.0:3081147.0:1670297.0:2051230.0:8246573.0:4462555.0,Ta,1490,2073182.0:9005198.0:5065024.0:9346861.0:7092420.0:2073175.0:9346854.0:6016030.0:3295277.0:9005205.0:8246398.0,Ta,1490,Ka,bat,We Pk Bi,Benoni,17-09-2022,day match,Ta tr of Sh Aa,2022,2190,1,0,122.5,1,34.33,405.3,1,1,1,1,1,1,1.006754583,1.466666667,1,1.28,1.57337884,61.14664231,17,7.6125,1.125
9085054,Kt,8056,8822715.0:87191.0:7687315.0:7787772.0:2083409.0:1707621.0:3373138.0:3620756.0:6399210.0:4473993.0:7732934.0,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:55299.0,Kt,8056,St,field,Te Cr As Cy Gd Tn,Taunton,10-06-2022,day/night match,Vy Bt,2022,1042,1,25,172.05,0,0.64094508,0.893149718,0.94895288,0.701030928,0.986486486,0.983195433,0.953485179,0.940632103,1.126585695,2.128654971,0.303797468,1.698956781,0.932675493,1.144932708,0.882882883,0.953598384,1.020412371
9702706,Be Ht,33921,8561342.0:1626526.0:7870043.0:5056134.0:2083409.0:6364588.0:7353828.0:2633196.0:7866039.0:4132295.0:5419546.0,Sy Tr,33963,3507090.0:1749075.0:7572123.0:7534652.0:2335381.0:5788320.0:5509524.0:5497274.0:6308098.0:8907338.0:8193310.0,Be Ht,33921,Sy Tr,field,Ma Ol Ca,Canberra,12-12-2023,night match,Bg Bh Le,2023/24,5312,0.6,50,156.7083333,0,1.194769817,0.99094219,0.774793388,0.828220859,0.861538462,1.053995358,1.030417044,0.966846611,0.99441766,0.928315412,1.542857143,0.975744212,1.001848025,1.153804002,1,0.974053288,1.024630542
9085467,Ex,7258,3200973.0:5436878.0:5406064.0:4489974.0:6364588.0:1499868.0:5788320.0:3030733.0:6258734.0:7688848.0:5404440.0,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:6249256.0:4425224.0:2450895.0:4460070.0:4012203.0:8055417.0:3312364.0,Le,8182,Ex,bat,Od Td Mr,Manchester,08-07-2022,day/night match,Vy Bt,2022,538,2.166666667,0,152.0833333,1,1,3.788804071,1.14906367,1.328244275,1.566037736,0.952875224,1.0339316,1.226165304,1.007381083,1.052941176,1,1.043269231,1.048525263,,1.590163934,0.959173886,1.023944805
9377325,Nw Zd,48,2721627.0:2659243.0:3834256.0:2672214.0:3069954.0:2486896.0:6718382.0:3156033.0:3546297.0:3913475.0:7878765.0,Pn,62,2263736.0:2437021.0:3585350.0:8127230.0:6460614.0:1594319.0:7507303.0:3364234.0:4767832.0:8106629.0:8131255.0,Nw Zd,48,Nw Zd,bat,Gi Sm Le,Lahore,17-04-2023,night match,Nw Zd tr of Pn,2023,3828,0.888888889,25,162.5,0,1.122979016,0.914520721,0.894077997,0.92760181,0.962616822,1.03495091,0.949291597,0.884906495,1.144005358,1.589242054,0.642201835,1.446366782,0.96389165,,0.956896552,1.055335956,0.980691874
9085411,Bm Bs,10366,2124002.0:3612286.0:3890963.0:3681957.0:8044112.0:8210789.0:3200756.0:3245689.0:7184666.0:3200966.0:2170762.0,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:6249256.0:2450895.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,Le,8182,Bm Bs,bat,Od Td Mr,Manchester,03-07-2022,day/night match,Vy Bt,2022,538,3,0,150.5909091,1,1,0.899134629,1.376751855,1.783333333,1.96,1.072169669,1.219540157,1.356891659,1.110290093,1.829411765,0.818181818,1.65,1.065974618,,0.792682927,0.982419805,0.993674089
9433577,Ne,8917,4873700.0:8040164.0:2157770.0:6640178.0:4645304.0:2858904.0:3216569.0:3648203.0:3636821.0:2082387.0:8040136.0,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:130437.0:125915.0:5516720.0:7507303.0:6019306.0:4420828.0:2904943.0,Ne,8917,Ne,bat,Cy Gd Nn,Northampton,18-06-2023,day match,Vy Bt,2023,1637,0.846153846,0,173,0,0.86,0.46549496,0.897946484,0.982954545,0.614583333,0.923113616,0.967229681,0.922194414,0.919415764,0.601476015,1.032258065,0.658484525,0.959380061,0.972675788,0.836538462,1.068207436,1.023809524
9457391,Ka Ts,42573,393371.0:1594347.0:3849663.0:7960847.0:4403426.0:4403503.0:2614779.0:4731628.0:305143.0:2436776.0:2436356.0,Da Ds,40452,2133158.0:1815883.0:3056752.0:1884672.0:2104339.0:4980926.0:1890958.0:1885337.0:393889.0:3769555.0:3580737.0,Da Ds,40452,Da Ds,field,Se Ba Nl Sm Mr,Dhaka,07-01-2023,day/night match,Bh Pr Le,2022/23,14188,1.25,100,142.8666667,1,1.243902439,4.200698634,1.734375,1.607843137,3.6,1.225072417,1.110647633,0.931774392,0.977655341,0.461538462,1.842105263,0.686695279,1.043794193,0.995695127,2.352941176,0.890688341,1.019318182
9128489,Ci Sr Ks,30414,7422673.0:249087.0:62432.0:5001170.0:1642738.0:196580.0:232000.0:360086.0:2022957.0:7968225.0:7879829.0,Rl Cs Be,30393,313809.0:7861524.0:1776627.0:2275195.0:8117990.0:7586970.0:210328.0:5490666.0:8238726.0:6586824.0:2018001.0,Ci Sr Ks,30414,Rl Cs Be,field,Dr DY Pl Ss Ay Mi,Mumbai,12-04-2022,night match,In Pr Le,2022,16540,1.363636364,100,152.9,0,0.754385965,1.363422882,1.237783075,1.107317073,1.506024096,1.071004291,0.946537842,0.808476102,1.060640732,1.616666667,0.901960784,1.458874459,1.020339104,0.991434124,1.507042254,1.095142379,1.004219409
9388476,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8414699.0:8706179.0:1495731.0:7907661.0:7871310.0:8482788.0,Nn Ds,17982,7907451.0:4381761.0:1945411.0:3913426.0:4949790.0:3834305.0:3776849.0:8354849.0:7543647.0:6718340.0:3566240.0,Cy,17653,Nn Ds,field,Hy Ol Ch,Christchurch,13-01-2023,night match,Sr Sh,2022/23,664,1.6,20,154.4333333,0,0.730677391,0.16312807,1.064165844,1.326732673,1.805555556,1.159160689,1.127699746,1.089107938,1.006715165,1.079365079,0.962962963,1.044444444,1.030091008,1.069087075,0.41025641,1.054252039,0.958333333
